2146.4,3762.2
974.05,3180.1
3090.9,2550
1392.9,3102.3
2693.5,3311.2
2177.7,3348.7
3309.7,2046.7
2374.5,3558.7
2340.7,3704.2
2261.2,3794.9
2291.8,3656.1
2597.5,3667.6
2157.8,3651.6
3146.9,2088.8
3422.2,1885.5
2660.1,1992
3166.5,2029.3
2155.1,3463.2
2895.2,1623.3
3336,1912.2
2326.6,3788.8
3523.5,2483.5
2698.2,3347.1
3208.1,1706.1
1886.9,2525.5
1583.8,2933.9
1110.3,3382
2644.2,3217.3
1171.1,2980.7
3053.2,1816.6
2856.9,2857.7
2915.7,1831.4
2680.5,2027.3
3185.8,2047.5
930.55,2905.6
2993.9,1555.8
3357.9,2152.3
3369.7,1778.1
2876.4,1387.7
2421.1,3493.1
1156.7,3417.4
2632.5,1035.6
2685,3227.8
3358.8,1668.5
2327.3,3501.9
3178.6,1995.8
2372.5,3538
3296.6,2021.2
2430.6,3611.3
3333.6,1748.8
2669.9,3019
1473.9,3637.3
2824.4,2354.7
3175.2,1481.8
1210.6,2860.1
3219.7,1872.4
2970.9,2241.7
3322.9,2233
2470.2,3219.9
2563.7,1455.8
2246.8,3449.3
2819,1844.1
2857.3,1587
2995.2,1617.2
3239.9,1914.1
2874.9,1691.7
3225.5,1978
3183.4,1694.1
3319,2138.3
2308.6,3802
1315.7,2929.2
1613.2,3065.7
2534.6,2838.9
2691.3,3382.4
2311.7,3219.9
2828.7,3164.9
2891.1,1562.4
2784.8,2654.6
3016.2,1684.8
3136.2,1641.5
2856.8,1610.8
2895.5,2144.3
1271.1,3415.9
2149.6,3256.4
2852.9,1964.2
2441.4,3527.4
2581.2,1499.6
2326.2,3778.2
1201.1,2950.9
1324.4,3493.5
962.71,3090.5
3307.3,2065
3090.5,1517.4
1192.8,3505.4
3444.1,1807.4
2485.2,3193.9
2415.7,3368.5
2090.6,3703
2062.3,3513.4
1273.4,3449
1064,3348.6
3487.3,1876.8
2600.7,3303.3
3143,1962.6
2398.9,3449.8
1406.4,3508.1
3070.5,1764.4
2148.5,3730.1
750.8,2917.5
3109,1944.9
2442.8,3181.1
2958,1513.2
2923,1591.5
1389.3,3608.9
2431,3454.6
3527.9,2582.6
3001.9,1322.1
2911.3,2966.5
2623.6,3287.8
2875.9,2015.8
2676.1,3420.7
2586.2,3287.7
2423.3,3348.1
2282.3,3375.9
3087.6,1975.7
2547.9,2816.5
3245.8,2019.6
1088.5,3427.8
3381.6,1826.3
2693.5,1366
3468.6,2586.1
2245.7,3683.9
2083.7,1561.5
2432.5,3815.1
3074.6,2047.5
3211.1,2019.8
2167.3,3800.4
2973,1837
2659.4,3732.7
2391.8,3345.6
2598.9,3385.1
2237.9,3880.3
2206.5,3918.5
2721.2,3407.6
2197.4,1196.9
3178.2,1705.1
2606.6,1142.2
2669.6,2033.9
2205.6,3384.8
2489.1,3356.7
3144.9,1843.6
2192.3,3603.7
1340.8,3446.7
1141.7,3320.7
2266.4,3818.5
2250.3,3336.8
1562.4,2943.6
2306.7,3685.1
2479.5,3737.6
2372.5,3367.1
2685.1,3188.4
2412.6,3785.9
2836.3,1733.6
3333.6,2064
2993.4,1263.5
2800.5,1440.2
3175.4,1812.2
3144.5,1431.9
2385.7,2591.4
2003.6,3529.5
2918.3,1399.1
2872.8,1653.9
2791.5,3257.6
3000.8,1607.6
2636.1,3684.9
1140.6,3110.6
3162,1936.9
2717.2,2194.7
2296.9,3440.1
2531.2,3335.9
2160.9,3564.4
2730.3,1443.8
2560.9,3160.9
2568.7,1427.9
3061.1,1847.8
3258.8,1910.1
2428.8,3536.1
1385.7,2983.1
2252,3325.4
3130.3,2103.2
2848.7,1465.2
2332.9,3744.4
3486.4,1906.4
3063.1,1958.8
1190.9,3013.8
2118.5,3792.5
3477.3,1998.3
3187.1,2256.6
1057.2,3403.2
3221.4,1862.6
3011.4,1880.8
3053.8,1997.6
3231.4,2120.1
3121.8,1692.8
2979.5,1580.2
3156,2202.9
2476.8,3567.1
2882.5,1597
2746.8,3202.7
2471,3520.1
2078.7,3843.4
2201.3,3196.5
3241.8,2158.1
2949.5,2905.1
1728,1580.7
3430.1,1939.4
2835.7,2164.7
2594.2,3053.5
2083,3758
3196.7,2033.7
3146.3,2128.3
2867.3,1880.9
2353.6,3190.4
3010.8,2004.8
2900.5,1541.1
1161.9,2840.6
834.92,2952.6
3130.1,1574.9
1607.7,3055.1
898.98,3174.3
2617.8,1932.1
2676.9,3206.9
2857.5,1683.5
3164.3,2526.4
2614.4,1369.6
2549.7,1517.6
1412.3,3491.3
2408.4,3735.2
2928.3,1373.4
1121.5,2991.3
2813.4,1659.9
2205.8,3808.4
2377.5,3548.5
2829.7,1724
1984.7,3779.1
3195.8,1749.3
2864.8,1919.6
2730.5,3387.6
2577.3,3682.9
2117.6,3557.3
3464,2461.1
2941.3,3507.4
2894.1,1727.7
3040.7,2282
2201.4,3268.6
2430.8,3622.5
3440,1994.3
3450.9,2583.6
1384.5,2971.7
3127.1,1978.4
2826.5,1469.1
3605.3,2399.7
1232,3405.7
2213.7,1357.2
2207.8,3650.5
3219.8,1791.8
2601.3,3420
3161.8,2190.9
2841.9,2675.1
2532.3,2799.3
3228.1,1870
2329.7,3234.1
1305.7,3143.7
3094.2,2005.6
3522.2,2199.1
2773,3251.4
1406,3391.1
2742,2292
3102.8,2531
2666.6,1319
1228.4,2909.9
2457.2,3437.2
2621.9,3707.5
936.33,2767.5
3345,2106.1
2535.2,2496.8
2695.4,3371.3
2566.9,3688.9
2592.3,3680.8
2530.8,1445.5
3033.3,3460.9
2655.5,1313.2
3532.7,1969.3
2953.5,3531
3594.9,2292.3
3308.7,2255.4
1112.7,3307
1418.8,2562.6
2368.2,3573.7
2205.5,3692.7
2804.9,1430.6
2464,3394.3
2037.1,1410.7
2740.3,2336.1
2567.5,3139.2
2731.9,3206.5
2523.1,3381.1
3076.7,1577
2980.2,1784.6
2593.3,3180.7
3082.9,1871.3
2330,3439.9
2262.6,3748.8
2745.4,3242
3404.3,1752.5
3157.1,2553
1941.8,3763.8
2782.7,2785.3
2420.3,3480.3
1420.8,2835.2
2295.9,3636.7
2017.6,3808.9
3153.2,1864.7
2039.8,3722.8
2292.8,3526.4
3374.3,1696.5
3586.9,2411.9
2926.5,2744.7
3301,2282.5
2595.4,1373.7
2607.6,3266.7
1096.1,3406
3278.5,2179.8
1935.7,3591
2368.5,3528.3
2480.2,3454.8
2873.4,2851.5
1194.8,3092.5
2220.4,3625.1
2688.8,1377.2
2810.2,2832.3
3001.6,1386.6
3536.3,2091
3020.3,2266.5
2373,3828.3
1109.9,2793.9
2632.4,3238.7
2961.9,1790
1191,2596.3
2046.6,3563.1
2874.3,2967.4
2568.7,3404.7
2307,3892
2698.9,3399.6
3046.6,1990
3167.1,1576.2
2715.5,3321.2
2718.6,3151.2
3201.1,2226.2
3186.6,2014.8
3057.5,1608.6
3358.9,2082.9
2155.8,3443.3
3200.6,1729.8
2978.4,2953.3
1052.8,2905.2
2180.3,3217.5
3308.3,2154.9
1366.4,3438.4
3208.8,2101
1248.8,3571.5
1466.1,3074.1
3093.8,1425.4
2149.9,1170.8
2654.9,2177.6
1376.6,3626.8
1244.5,3471.7
1479,3737.6
3271.7,2125.3
2321.1,3614
3391.5,2279.7
2180.5,1298.8
2317.1,3837.4
2398.8,3765.9
2987.8,1863.8
1016.9,3304.8
2546.7,3506.8
2350.4,3200.6
2422.6,3861.5
3182.1,2228.6
3624.9,2327.4
2213.3,3280.4
3059.7,1629.3
2371.1,3354.7
2848.3,2945.8
3476.3,1962.7
3020.8,1615.4
2633.5,3384.5
811.63,1782.7
2162.3,3272.7
2036.8,3775.2
3054.5,2527.7
2402.5,3315.7
1129.7,3021.9
2026.8,3707.2
3464.6,1935.6
982.57,2504.6
3550.6,2462.9
2877.2,1348.9
3245.9,2036.4
3095.2,1672.5
3152,2581.1
1320.2,3004.3
2108.1,3400.8
3282.4,1996.3
2397,3821.4
2420,3719.7
2601.5,3153
3113.5,1643.8
2306.8,3458.8
1223.4,3154.5
2885.1,1398.9
2278,3799.6
2011.8,3885
2945.6,1601.8
2728.5,2282.6
3069.9,2008.4
1320.2,2978.8
3517.6,2392.9
3300.7,2209.7
2456.9,3388.3
2367.9,3632.7
1444.8,3075.9
2170.9,3644.6
2209.9,3621
3144.4,2232.3
2555,3119.1
2485.1,3265.9
2770.9,1518.5
2999.7,1783.1
2166.6,3760.7
2078.3,3667.6
2969.1,2845.7
2699.1,1576.6
2980.8,1488.9
1047.8,3360.4
2174.7,3281
3106.2,1973.3
866.76,3043.9
3525.7,2598.4
2385.5,3873.4
1413.9,2918.7
2504.2,3863.9
3056.2,1791.3
775.74,2918.5
2436.6,3321.6
2114.5,3353.9
2449.4,3303.1
3025.8,1536.8
2849.5,2838.4
2814.6,3255.2
1513.9,3385.6
1342.2,3098.5
2858,1660.7
3195.8,1610.1
1218.3,2942.9
1759.9,2304.3
3019.2,2045.9
3190.8,1999.4
2466.7,3880.4
3351.6,1766.3
793.07,2724.8
2382.9,3352.7
2624.4,3275
2652.7,3723.6
2020.7,3727
2477.2,1364.3
2824.9,2715.5
2021.9,3854.6
3100.6,2029.5
2019,3746.4
1454.9,3601.5
2048.8,3472.5
1539.5,2211.5
2472,3435.5
2652.2,2213.3
3111.2,1724.6
2802.1,3189.8
2176.3,3856.8
2803.5,2263.2
3554.2,2042.7
3266.1,2102.9
2555.9,3136.1
2114.7,3697.5
1298.2,2918.5
3233,2171.6
2672.7,3229.6
3590,2456.4
2807,2697.1
3468.4,1893.6
2960.3,1964.8
2528.6,3531.8
2745.6,2757.6
2348.9,3391.6
2313.5,3254.6
2453.4,993.62
2469.5,3870.6
2193.7,3378.7
2048.1,1606.7
2950.9,2787.4
2475.5,3186.3
2112.1,3718.2
2560.2,1291.1
3188.9,1913.1
2086.4,3566.6
2640.8,3206.7
2916.7,2080.4
2864.6,1369.3
3423.5,1917.6
2234,3234
2147.8,3791
1304.3,3664.9
2566.3,3416.6
2731.4,1545.9
2320.2,3211.8
1021.8,3329.5
2874.9,2092.8
3340.8,2286.7
2256,3538
2607.1,3660.6
2099.8,3834.5
3164.6,2233.4
2434,3875.6
3152.8,1711.1
3394.9,1847.4
2707.2,1502.4
1228.9,2694.2
1175.5,3383.6
2368,3458.6
2718.7,3655.2
2406.7,3373.8
3179.9,2036
3467.1,2602
3304.1,2142.7
2100.5,3637.7
3508.2,2399.8
2576.5,1465
1022.7,3220.1
2118.4,3405.9
3527.7,2191.9
1094.6,2731.7
2364.5,3394.5
3020.8,1875
3523.6,2154.4
1948.2,1086.4
2748.4,1536.9
2684.6,3283.5
2867.1,2386.1
2076,3242.1
3142.7,1761.5
2929.1,2187.6
3465.1,2416.2
3240.3,1831.2
2895.3,2023.9
3167.2,1733.8
1252.7,3521.4
2468.2,3288.8
2188.9,3292.2
1424.3,2951.6
2887.7,1692.8
2425.4,3568.9
2250,3712.6
3223.5,1657.8
2801.2,1688.9
3464.4,2088.1
1187,2902.3
1786.9,2378.8
2799.8,1546.2
1287.5,2954.6
3000.6,1992.7
851.67,3021.5
2908.5,1323
2453.3,3457.6
2040.1,3478.8
3515.1,2002.1
2608.9,3282.8
2584.3,3305.8
3170,2571.6
3472.2,1971.6
2096.7,3602.5
2644.1,3638.3
3210.8,2131.3
2088.3,3600.6
3431,2476.6
3252,1951.4
3188.2,2119.4
3409.9,2471.2
2666.7,2305.4
3566.6,2147.4
2358.6,3524
3437,1858.9
2865.9,1438.6
1465.1,2057.3
1669.1,3722.6
2719.7,3180.7
3346.5,2219.3
1242.9,3137.4
2424.1,3559.1
3160.7,1762.4
3233.6,1637.8
2227.3,3691
3215.1,2079.3
2586.4,2859.7
3322.8,2129.1
3101.3,2212.4
2581.1,3440.6
2492,3871.5
1291.5,2944.5
2292.6,3205.9
2912.4,1969
3225.5,1958.9
2454.8,3509.6
3070.4,1463.6
974.06,3245.5
2889.9,2967.4
3298.9,2162.4
2774.2,1401.5
2615.5,3221.9
2802.7,3733.7
2000,1146.6
2813.5,2891.5
1274.8,3055.5
1016.7,3189.5
2788.8,1570.7
1013,2735.7
2322.2,3224.3
2415.9,3448.4
2507.8,3336.7
2854.5,1953
2563.8,3107.9
841.28,2705.8
2992.8,1908.5
2858.3,1360
1420,3652.3
3347.8,2173.1
3139,2080.1
2754.4,1490.3
3060.6,1887.2
3125.5,1969.4
3127.7,1733.2
3461,2580.3
1241.2,3378.2
1584.9,3633.1
2464.5,2854.9
2793.4,2287.1
2250.6,3598.9
3125.7,1588
3624.7,2488.8
2911,1849.8
2829.3,2648.9
2746.3,1500
3022.1,1784.2
2669.4,3810
2798.5,3158.5
2182.9,3550.9
3120.3,1770.1
1495.9,3615.1
3348,1786.7
2052.1,3788.7
2363.3,3545.4
3137.2,1905.6
3374.5,1798.9
2112.7,3524.8
1332.9,3526.7
2467.7,3501.7
3511.3,2080.3
3527.6,1977.1
3146.6,2054.4
2267.5,3931.8
2950.6,1542.2
3340.9,1765.1
2061.5,1476.4
3048.9,2569
2000.7,3890.3
3196.5,1801.1
2457.5,3287.4
1288.8,3535.6
2318.4,3398.4
2431.3,3504.5
2180.2,3628.1
2317.8,3583.5
2194.6,3494
2746.2,3300.5
2260.5,3594.8
1568.9,3397.6
1289.4,3379.5
2009.7,3715.5
2583.5,2913
2308.9,3281.7
3598.4,2207.5
2523.8,3797.9
1453.4,3637.4
1336.6,3119.3
2929.1,1649.5
1778.9,1800.5
2629.9,3524.9
2856.9,2106.8
2122,3282
3490,2106.9
2506.4,3444.3
3459.9,1880.1
1126.2,2829
2298.9,3419.5
1267.2,3462.8
2387.7,3574.1
3520.4,2514.3
2806.7,3123.4
825.44,2800.1
2540.4,2850.5
3228.6,1722.8
1171.5,2861.2
2853.2,2827.3
2601.9,3801.3
2429.2,3276.6
829.73,3047.2
1123.9,3400.6
3062.2,1744.7
1588.6,2925.6
2920.1,1381.6
3169.1,2106.9
2448,3839.1
2111.3,1453.4
2441.1,3609.9
3090.2,1647.3
1016.9,2644.7
3228.3,2025.1
1104.4,2953.3
2411.6,3517
3601.4,2218.6
1455.6,3077.9
3223.3,1574
3136.5,2009.9
2451.9,3648.7
3136.7,1585.5
3003.4,1956.2
3115.1,1961.5
2502.3,3627.5
2835.2,2745.1
2669.9,3439.1
2312.6,3694.1
3152,1535.3
3239.2,1793
773.78,2712.8
1076.2,3247.6
3540.7,2229.4
3258.6,1887
1141.4,3333.5
3619.4,2383.6
3332.8,1787.1
2219.6,3577.1
3137.3,1853.7
2878.4,2753.7
1243.4,3526.1
2875.7,1334.6
1323.8,3084
2378.6,3568.8
3031.6,2359.2
2863.1,1961.2
2496.2,3590.4
2001.3,3659.3
2292.1,3381.3
2711,3162.3
3513,2612.7
3057.4,2602.4
3012.5,1501.4
3273.7,2020.5
2821.2,1500.6
2481.8,3443.9
844.18,2960.6
1172.5,3056.4
2634.4,3675.9
1126.1,3111
2317.5,3459.9
3175.7,1937
1017.4,3390.5
3006.8,1676.1
2948.4,1675.3
2594.5,3870.8
1194.9,3165.3
3217.1,1686.9
2129.4,3411.6
3196,1665.8
2313.2,3381.9
2483.2,3089.3
2214.6,3746.8
2725.3,1536.7
2071.1,3675.9
2917.1,1567.9
1654.7,2411.7
2214.8,3735.5
3059.6,2195.6
3151.2,1780.4
887.88,3173.6
3153,1738.7
2189.2,3339.2
3588.4,2203.2
2945.1,1685.1
3052.4,1687.7
792.96,3025.6
2730.4,3261.5
3434.3,2510.8
3172.3,1602.2
2060.7,1128.5
2149,1130.1
3088.6,1537.7
2917.9,2115.8
2923.8,1759.9
1969.8,3620
2784,1425.9
1029.8,2877.9
3392.6,1747.7
2658.3,2004.7
800.56,3017
3510.4,2141.2
1202.7,2932.3
2589,3389.5
3158.4,1826.4
2211.1,3362.8
3597.2,2473.5
2760.8,3107.2
2824.1,1363.8
2926.9,1728.9
2830.1,2404.8
2363,3372
719.33,2554.7
2894.9,2738.2
2164.7,3874.2
3165.5,1965.9
2142.8,1234.9
2861.7,1632.8
2294.7,3355.3
1449.8,2614.5
3423.1,1904.6
2902.3,2745
3558.7,2531.3
3273,2098.5
2335.3,3888.9
965.06,3105.9
2072.5,1566.4
2490.4,3721.2
2199.5,3344.9
2496,3247.1
2754,2383.4
2082.6,3789.8
2898.1,1737.7
1438.1,3541.3
3158.6,3292.7
3142,1472.6
2053.7,3718.8
2909.7,2830.5
2340.2,3557.4
1147.3,3459.2
1221.8,2868.8
1225.9,3311.4
2454.8,3334.2
1241.7,3158.6
2819.2,1460
2164.3,3544.1
930.81,2520.1
2767.8,1391.6
2082.6,3419.2
2247.5,1159.5
2654.6,3321.6
2425.8,3588.1
2704.4,3441.4
2912.2,1753
2584.9,3121.4
2800.5,3139
1158.1,2867.6
1520.5,3699.3
2900.6,2234.6
2395.8,3683.2
2867,1614.8
2864.4,2086.9
2163.1,3684.2
2322.6,3926.1
3174.3,1423.8
1063.7,3318.9
1300.9,3425.2
2202.9,1293.9
1147.4,3426.4
3052.7,2556.5
2694.8,3459.5
3383.5,1794.3
2539.2,3403.1
2339.1,3659.8
2331.6,3326.7
2038.8,3814.8
2055.3,1192.8
2910.8,3487.3
1042.9,3342.7
2811,1546.7
2217.1,3693.9
891.12,3087.8
3000.3,1840.7
1064.8,2974
3039.5,1889.2
1417.3,2524
2136,3859.6
2469.9,3251.8
2550.2,3671
1961.7,3526.2
2652.1,3076
2674,3195.7
2207.4,1317.6
2392.6,3881.4
3182.1,2003.8
2756.8,3440.5
2413,3427.7
1620.4,2441.6
1263.2,3424.8
2237.9,1174.8
3158.4,2174.6
3115.6,2449.8
2973.5,1936.2
3273.5,2288.3
2862.6,1945.1
1090.3,2765.3
3306.2,2268.4
2255.5,1245.9
2528.7,3552.6
1568.2,2849.9
3038.6,2100.1
2422.2,3325.8
3186.6,1809.4
2751.3,3648
2041,1454
949.95,3231.6
1426,2757
2063.6,3843
1964.5,1912.7
1486.1,3040.2
3185.3,2150.8
1588.3,3089.5
2081.7,1436.1
2644.6,3255.7
3237.3,2192.8
2954.9,2374.6
1308,2948.8
2324.4,3378.4
3226.9,2045.8
1175.9,3562
2505.7,3491.1
3359.3,1758.8
1320.2,3457.9
3248.7,1906.5
2445.3,3655.9
2568.9,3786.8
2411.3,1064.8
3617.5,2522.4
2203.4,3430.9
1096.4,2884.5
2261.6,3349.6
3212.8,2260.6
3225.5,1621.8
1266.4,2723.3
3370.2,1789.9
2773.8,1555.8
1124.7,2980
1190.8,2622.8
3311.9,2101.5
2492.5,3543.4
2572.2,3300
1379.8,3520.9
3199.5,2056.4
2930.5,1841.7
2910.1,2587.5
1311.1,3067.5
2928.7,1566.6
1479.4,3665
2981.8,1516.9
3178.4,2024.6
1316.4,3046.1
860.23,3135.6
3579.7,2147.3
3212.5,1475.6
2322.7,3450
1399.7,2999.7
2197.5,3588.2
2337.3,3788
2885.5,2050
2823.3,1416
2830.4,2679
1315.4,3556.6
1520.6,3145.8
3209.1,1749.9
3059.3,1706.5
727.06,2734.2
851.64,3058.8
2594.6,2795.1
1203.9,2564.9
3041.9,1360.2
2118.1,1213.3
2087.6,3804.7
862.58,2711.4
869.38,2861.8
1662.6,1243
2716,3342.4
1340.8,3000.4
2224.3,3367.8
2705.5,2186.4
2267.9,3510.6
2488.9,3052
1944.1,3888.3
2968.9,1953.5
927.11,3091.3
1173,2654.5
2958.8,1988.8
3173.9,1867.1
2955.6,1830.9
2757.1,1413
3148.6,1789.6
1196.7,1658.1
1173,3141.5
2500.9,1388
794.56,2997.1
3041,1879.1
3215.6,1781.7
2553.9,3307
3507.3,1999.7
874.17,2753.7
2068.4,3448
2941.6,2789.6
1448.4,3094.8
2794.4,1889.3
2140.8,3408
3089.4,1892.7
2279.7,1392.5
2521.7,3368.5
2824.4,2872.7
1157.8,3009.2
1199,2731.3
2764.3,2770.6
3009.6,3492.2
3095.1,2072.2
2331.8,3838.6
3433.2,2008.7
2383.7,3747.9
3051.3,1738.3
1155.4,2517.1
2537.7,3450.5
2603.1,1347.4
1374.5,2886.7
2185.8,3538.8
3427.9,1876.2
2440.1,3420.5
2831.1,2375.9
913.77,3005.4
2467.9,3331.4
2117.4,1457.8
3574.2,2392.8
3082.5,1883.8
3384.1,1764.1
3536.3,1977.8
2421.5,3733.7
2921.1,1545.3
1328.3,3538.1
2237.1,3565.9
3174,1683.8
2158.6,1672.8
2480.4,3608.3
2967.4,1696
2348.1,3633
2746.5,3468
3232.5,2301.5
1359.4,3049.8
2187.5,3415.4
1197.3,3037.5
2743.2,3087.1
2831.2,2347.5
1243.3,3488.7
2413.3,3882.5
1246.5,3412
1013.9,3369.7
2537.7,1319.1
2364,3595.7
3220,1606.3
875.89,2805
2441,3762.8
3020.4,2888.3
1160.9,3120
2876,2143.3
1393,2780.3
2202.4,3630.1
2728.7,2316.3
2113.5,3326.3
3146.2,1514.3
1424.9,3064.8
2199.3,3323.3
3472.8,2750.7
1402.6,3610.6
2481.8,3292.2
2772.8,3028.2
3343.9,2026.2
2560.8,3308.9
2817.6,1673.1
1217.4,3227.4
2170.4,3633.1
1082,3189.1
851.67,2837.8
1299.7,3476.5
3143,1773.9
2645.5,3418.9
3587.4,2468.8
2846.8,2772.2
2667.5,3507.2
2706.4,3731
2350.9,3210.4
1251,3595.5
1374.5,2928.1
2701.5,1484.5
3217.5,1834.5
2458.3,3403
3506,2532.2
2260.2,3605.5
2878.6,2440.1
2491,3514.8
3343,1891.9
1190.6,3328.7
3207.8,2087.4
2321.1,3480
2656.6,1356.9
2356.9,2371.8
2705.3,2197.9
1963.9,3645.3
2406.6,3659.8
3100,1999.2
2785,3117.6
2606.7,3093.8
3159.4,2039.2
2525.7,3182.2
1813.7,2575.6
1044.2,2640.3
3009.5,1715.1
2645.6,3291.9
3082.1,2027.1
1120,3349.8
3348,2078.3
2473,3813
3225.9,1538.8
3179.8,2125.1
2792.7,2693.9
3317.8,1917.7
2878,3590.4
1365.9,2940.8
3493.5,2371.9
3482.3,2069.5
2527.8,3215.3
1584.2,3026.3
3374,1668.4
703.05,2717.8
2271,3901.7
1468.3,3518.4
2290.8,1298.2
2773,3322.1
1981.3,3888.7
2921.9,2035.7
2607.3,1420.5
2603.5,3366.5
2499.4,3182.6
1178.8,2628.3
1247.3,2825.5
2206.1,3308.3
2879.2,1535.4
2986.5,2212.8
2584.2,3164
2382.9,3640.3
2270.9,3777.1
3448.8,1859.9
2171.8,3327.8
2448.2,3669.7
2855.8,1434.6
1016,2941.2
2831,2010
3258.2,2182.6
2625.9,3658.9
2051.8,3660.1
3492.6,1942.1
1938,3795.3
3333.9,2024.6
3513.8,1940.9
2343.9,3401
2297.3,3872.8
2216.7,3921.8
2847.9,3649
2534.9,3829.8
2013.1,3506.5
2839.5,2829.4
2170.5,3355.6
1008.9,2625.9
2873.6,2374.7
2875.5,2895
2977.1,2221.3
1396.1,3555.3
2487.7,1435.4
2954.1,1560.1
2782.1,2713.7
2087.7,3403.5
2820.4,1549.8
3391.5,1758.1
978.99,2830.9
3209.7,1796.1
1160.5,2856
2828,1904
2017.4,3451
1517.6,3034.1
2750.8,1391.7
2732.4,2254.3
3281.6,2118.4
2735.4,3186.9
2437.6,3856.5
2173.1,3271.4
2720.9,2709.4
2914.2,1663.7
2693.8,3625.5
2847.3,1784.1
1215.5,2418.7
2783.5,2292.5
2789.2,3757.9
1242,3059.9
3197.7,1501.6
3176.5,1887.2
2353.3,3410.3
2050.4,3480.9
2682.6,2273
1109.5,3022.9
902.91,3087.1
2223.2,1375
2490,1447.3
