0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
-0.3636,0,0.6364
0,0,1
-0.11773,0,0.88227
0,0,1
0,-0.28994,0.71006
0,-0.10888,0.89112
0.091296,0.10955,0.79916
0,0,1
0,-0.43341,0.56659
0,0.084185,0.91582
0,0,1
0,0,1
0,0,1
0,0,1
0,0.16236,0.83764
0,0,1
-0.093622,0,0.90638
0,0,1
-0.10876,0,0.89124
0,0.20047,0.79953
0.16173,0.087752,0.75052
0,0.11874,0.88126
0,-0.28994,0.71006
0,-0.22877,0.77123
0,0,1
0,0,1
-0.15503,-0.089198,0.75577
-0.4398,0,0.5602
0,-0.27609,0.72391
0,0,1
-0.20971,0,0.79029
0,-0.10888,0.89112
-0.22942,0,0.77058
0,-0.1072,0.8928
0,0,1
0,0.12024,0.87976
0,0,1
0,-0.098212,0.90179
0,-0.22877,0.77123
0,0,1
0,-0.1072,0.8928
0,0,1
-0.10876,0,0.89124
0,0,1
0,-0.28994,0.71006
0,0,1
0,0.087652,0.91235
0,0,1
0,0,1
0,0,1
0,-0.28994,0.71006
0,0,1
0,0.20608,0.79392
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.28994,0.71006
0,0,1
-0.19369,0.07453,0.73178
0,0,1
0,0,1
0,0,1
0,-0.085913,0.91409
0,0,1
-0.10884,0,0.89116
0,-0.19152,0.80848
0,0,1
0,0,1
0,-0.10888,0.89112
0,0,1
0,-0.1072,0.8928
0,0,1
0,0,1
-0.093664,0,0.90634
0,0,1
0,0,1
0,-0.22877,0.77123
0,-0.25336,0.74664
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.28994,0.71006
0,0,1
-0.090294,0,0.90971
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.28994,0.71006
0,0,1
0,-0.1072,0.8928
-0.13121,0,0.86879
0,-0.092077,0.90792
-0.089225,0,0.91077
0,-0.2385,0.7615
0,0,1
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,-0.16633,0.83367
0.22461,0.22457,0.55082
0,-0.28994,0.71006
0,0,1
0,0,1
0,0.25197,0.74803
0,0,1
0,-0.12929,0.87071
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
-0.14513,0.11649,0.73838
-0.211,0,0.789
0,0,1
0,0,1
0,-0.090317,0.90968
0,0,1
0,0,1
0,-0.10888,0.89112
0,0,1
0,-0.1072,0.8928
0,0,1
-0.13285,0,0.86715
0,-0.1072,0.8928
0,-0.1072,0.8928
0,0,1
0,0.18498,0.81502
0,0,1
0,0,1
0,-0.25336,0.74664
0,-0.085564,0.91444
-0.17623,0,0.82377
0,0,1
0,0,1
0,-0.28994,0.71006
0,0,1
-0.48026,0,0.51974
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,0,1
0,0.1033,0.8967
0,0,1
0,0,1
0,0,1
0,-0.10888,0.89112
0,0,1
0,-0.10888,0.89112
0,0,1
0,-0.28994,0.71006
0,0,1
0,-0.28994,0.71006
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,0,1
0,0.11775,0.88225
0,0,1
0,0,1
0,-0.28994,0.71006
0,0,1
0,0,1
0,-0.28994,0.71006
0,0,1
-0.25559,0,0.74441
0,0,1
0,-0.28994,0.71006
0,0,1
0,-0.22877,0.77123
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.086403,0.9136
0,-0.28994,0.71006
0,0,1
0,0,1
0,-0.22877,0.77123
0,-0.1072,0.8928
0,0.16133,0.83867
0,-0.13849,0.86151
0,0,1
0,0.21848,0.78152
-0.15676,0.11361,0.72963
0,-0.28994,0.71006
0,0,1
0,0,1
-0.21323,0,0.78677
0,0.21516,0.78484
0,0,1
0,0,1
0,0,1
0,-0.28994,0.71006
-0.082866,0.15235,0.76479
0,-0.28994,0.71006
-0.18754,0,0.81246
0,-0.28994,0.71006
0,0,1
0,0,1
0,-0.10888,0.89112
0,0,1
0,-0.28994,0.71006
0,0,1
-0.0861,0,0.9139
0,0,1
0,0,1
0,-0.28994,0.71006
0,0,1
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,0,1
-0.31454,0,0.68546
0,0,1
0,-0.10888,0.89112
0,-0.28994,0.71006
0,-0.22278,0.77722
0,-0.1178,0.8822
0,0,1
0,0,1
0,0,1
-0.18543,0,0.81457
0,0,1
0,0,1
0,0.13973,0.86027
0,0.11593,0.88407
0,0,1
0,0,1
0,0,1
0,-0.22877,0.77123
0,-0.22877,0.77123
0,-0.28994,0.71006
0,0,1
0,-0.10888,0.89112
-0.1067,-0.099477,0.79382
0,0,1
0,0.092816,0.90718
0,0,1
0,-0.12929,0.87071
0,0,1
0,0,1
-0.091008,0,0.90899
0,0.090117,0.90988
0,0,1
0,0,1
0,-0.28994,0.71006
0,0,1
0,-0.28994,0.71006
0,0,1
-0.1569,0,0.8431
0,-0.28994,0.71006
0,-0.19193,0.80807
0,0,1
-0.21918,0,0.78082
0,0,1
0,-0.28994,0.71006
0,0,1
0,-0.21835,0.78165
0,-0.1072,0.8928
0,-0.28994,0.71006
-0.24988,-0.064077,0.68604
0,0,1
0,0,1
0,-0.1072,0.8928
0,-0.28994,0.71006
0,0,1
-0.14246,0,0.85754
0,0,1
0,0,1
0,0,1
-0.41813,0,0.58187
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.28994,0.71006
0,-0.1158,0.8842
0,0,1
0,0.097056,0.90294
0,-0.28994,0.71006
0,0,1
0,-0.22877,0.77123
0,0,1
0,0,1
0,0,1
0,-0.1072,0.8928
0,0,1
-0.18302,0,0.81698
0,0,1
0,0,1
0.089955,0,0.91004
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.28994,0.71006
-0.142,0,0.858
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0.1585,0.8415
0,0.22356,0.77644
0,-0.22877,0.77123
0,0,1
0,-0.12929,0.87071
0,0,1
0,-0.28994,0.71006
0,-0.1072,0.8928
0,0,1
0,-0.21232,0.78768
0,0,1
0,-0.1072,0.8928
0,0,1
-0.097432,0,0.90257
0,-0.26012,0.73988
0,0,1
0,0,1
0,-0.1299,0.8701
0,0,1
0,-0.090317,0.90968
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
-0.13398,0,0.86602
-0.16295,-0.076478,0.76057
0,0.09136,0.90864
-0.13398,0,0.86602
-0.13398,0,0.86602
0,0,1
0,0,1
0,0,1
-0.087286,0.10994,0.80277
0,-0.28994,0.71006
0,-0.28994,0.71006
0,0,1
0,0,1
0,-0.28994,0.71006
0,-0.28994,0.71006
0,-0.21158,0.78842
0,-0.28994,0.71006
0,-0.28994,0.71006
0,0,1
0,0,1
0,0.11851,0.88149
0,-0.12929,0.87071
0,0.21516,0.78484
0,0.097003,0.903
0,0,1
0,-0.28994,0.71006
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,-0.10888,0.89112
-0.13475,0,0.86525
0,-0.28994,0.71006
-0.12334,-0.07801,0.79865
0,0,1
0,-0.3515,0.6485
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.10888,0.89112
0,-0.28994,0.71006
0,0,1
0,-0.28994,0.71006
0,0,1
-0.15026,0,0.84974
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.2366,0.7634
0,0,1
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,-0.11729,0.88271
0,0,1
-0.2035,0,0.7965
-0.18219,0,0.81781
-0.46751,0,0.53249
-0.10876,0,0.89124
0,-0.28994,0.71006
0,-0.1072,0.8928
0,0,1
0,-0.22877,0.77123
0,-0.1072,0.8928
0,0,1
0,0,1
0.13462,0,0.86538
0,-0.1072,0.8928
0,0.21926,0.78074
0,-0.28994,0.71006
0,-0.10888,0.89112
0,0,1
0,0.23058,0.76942
0,-0.28994,0.71006
0,0,1
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.12929,0.87071
0.15592,-0.086218,0.75786
0,0,1
0,0,1
0,0,1
0,-0.12929,0.87071
0,0,1
-0.16379,0,0.83621
0,-0.1072,0.8928
0,0,1
0,0.12449,0.87551
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.22877,0.77123
0,0,1
0,0.39334,0.60666
0,0.086704,0.9133
0,0,1
0,0,1
0,0,1
0,0,1
0,0.083341,0.91666
-0.089239,0,0.91076
-0.23326,0,0.76674
0,-0.22877,0.77123
-0.084594,0,0.91541
0,0,1
0,-0.28994,0.71006
0,0,1
0,0.12837,0.87163
0,0,1
0,0,1
0,0,1
0,-0.15911,0.84089
0,0,1
0,0,1
-0.12401,-0.22855,0.64744
0,-0.1178,0.8822
0,-0.28994,0.71006
0,-0.28994,0.71006
0,-0.22877,0.77123
0,-0.28994,0.71006
0,0.22755,0.77245
0,0,1
0,-0.15911,0.84089
0,0,1
0,-0.28994,0.71006
0,-0.28994,0.71006
0,-0.28994,0.71006
0,-0.098656,0.90134
0,-0.15911,0.84089
0,0,1
0,-0.22877,0.77123
0,0,1
0,-0.098212,0.90179
0,-0.28994,0.71006
0,0,1
0,0.19079,0.80921
0,0,1
-0.16436,-0.098727,0.73691
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,0.13138,0.86862
-0.12106,0.18911,0.68982
0,0.12132,0.87868
0,0,1
0,0.15186,0.84814
0,0.26269,0.73731
0,-0.28994,0.71006
0,0.096781,0.90322
0,-0.10888,0.89112
-0.16436,-0.098727,0.73691
0,0,1
0,0,1
-0.25685,0.3139,0.42925
0,0,1
-0.12334,-0.07801,0.79865
0,0,1
0,-0.25744,0.74256
0,0,1
0,-0.28994,0.71006
0,-0.1072,0.8928
0,-0.1072,0.8928
0,0.26489,0.73511
0,0.13422,0.86578
0,0.11832,0.88168
0,-0.10531,0.89469
0,-0.1072,0.8928
0,0,1
0,0.136,0.864
0,0.10437,0.89563
-0.15999,-0.093186,0.74683
0,-0.1072,0.8928
0,0,1
0,0,1
0,0,1
0,-0.28994,0.71006
0,0,1
0,-0.10888,0.89112
-0.12845,0,0.87155
0,-0.22877,0.77123
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.29512,0.70488
0,-0.28994,0.71006
0,0,1
0,0.21516,0.78484
0,-0.28994,0.71006
0,0,1
0,-0.12929,0.87071
0,0,1
0,0.097037,0.90296
0,0,1
-0.10876,0,0.89124
0,-0.28994,0.71006
0,-0.26922,0.73078
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.093174,0.10131,0.80552
0,-0.28994,0.71006
0,-0.28994,0.71006
0,0,1
0,0,1
-0.10375,0,0.89625
0,0,1
0,0,1
0,0,1
0,-0.096409,0.90359
-0.25505,0,0.74495
0,0,1
0,0,1
0,-0.22877,0.77123
0,-0.147,0.853
0,0.087634,0.91237
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.36199,0.63801
0,0,1
0,0,1
0.13072,0.23417,0.63511
0.22008,0.15678,0.62314
-0.076857,-0.2219,0.70124
0,0,1
0,0,1
0,0,1
-0.34739,0,0.65261
0,0,1
0,-0.12929,0.87071
0,0,1
0,0,1
0,-0.22877,0.77123
0,0,1
0,0,1
-0.11114,0.090658,0.7982
0,-0.11102,0.88898
0,-0.22877,0.77123
0,-0.13125,0.86875
0,0,1
-0.10876,0,0.89124
0,-0.095922,0.90408
0,0,1
0,-0.28994,0.71006
0,-0.28994,0.71006
0,0,1
0,-0.28994,0.71006
0,0,1
0,-0.22877,0.77123
0,0,1
0,0,1
0,0,1
0.09485,0.11778,0.78737
0,-0.22877,0.77123
0,0.37125,0.62875
0,0,1
0,-0.28994,0.71006
0,-0.12929,0.87071
0,0,1
0,0,1
0,0,1
0.13377,0.12089,0.74534
0,0,1
-0.20421,0,0.79579
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.1072,0.8928
0,-0.15911,0.84089
0,0,1
0,-0.12929,0.87071
0,0,1
0,0.087836,0.91216
0,0,1
0,0,1
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.28994,0.71006
0,-0.12929,0.87071
0,-0.10888,0.89112
0,0,1
0,0,1
0,-0.28994,0.71006
0,-0.32339,0.67661
0,-0.28994,0.71006
0,-0.29904,0.70096
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.28505,0.71495
-0.109,-0.20986,0.68113
0,0,1
0,0,1
0,0,1
0,-0.28994,0.71006
0,-0.1072,0.8928
0,-0.28994,0.71006
0,-0.28994,0.71006
0,0,1
-0.2501,0,0.7499
0,-0.28994,0.71006
0,-0.31259,0.68741
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
-0.1606,0,0.8394
0,-0.28994,0.71006
0,0,1
0,0,1
0,-0.28994,0.71006
0,-0.28994,0.71006
0,0,1
0,0,1
0,-0.11933,0.88067
0,-0.1072,0.8928
0,0,1
-0.077265,0.10783,0.81491
0,-0.24199,0.75801
-0.0973,0,0.9027
0,0,1
-0.096944,0,0.90306
0,0.29915,0.70085
0,-0.1072,0.8928
0,0,1
0,-0.28994,0.71006
0,0,1
0,0,1
0,-0.28994,0.71006
0.14886,0.079671,0.77146
0,0,1
0,0,1
0,-0.10888,0.89112
0,0,1
0,-0.12929,0.87071
0,-0.28994,0.71006
0,-0.28994,0.71006
0,-0.22877,0.77123
0,-0.1714,0.8286
0,0,1
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,-0.1072,0.8928
0,0,1
0,0,1
0,-0.28994,0.71006
0,-0.28994,0.71006
0,0,1
0,-0.28994,0.71006
0,0,1
0,0,1
0,-0.12929,0.87071
-0.16436,-0.098727,0.73691
-0.21115,0,0.78885
0,0,1
0,-0.28994,0.71006
-0.37631,0,0.62369
-0.15857,0,0.84143
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,0,1
-0.11808,0.14809,0.73383
0,0,1
0,0,1
0,0,1
0,-0.1615,0.8385
0,-0.28994,0.71006
0,-0.28994,0.71006
-0.14301,0,0.85699
0,0,1
0,0,1
0,-0.1072,0.8928
0,0.1061,0.8939
0,0,1
0,0,1
0,-0.1072,0.8928
0,-0.28994,0.71006
0,0,1
0,-0.11276,0.88724
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.22877,0.77123
-0.084594,0,0.91541
0,-0.22939,0.77061
0,0.12261,0.87739
0,0.093582,0.90642
0,-0.2397,0.7603
0,-0.25336,0.74664
0,-0.1072,0.8928
0,0,1
0,0.10651,0.89349
0,0,1
0,0,1
0,0,1
0,-0.10888,0.89112
0,0,1
0,-0.22035,0.77965
0,0,1
0,0,1
0,-0.33516,0.66484
0,-0.28505,0.71495
0,0,1
0,-0.10888,0.89112
0,-0.21029,0.78971
0,0,1
0,0,1
-0.17403,0,0.82597
-0.31254,0,0.68746
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0.098183,0.90182
0,0.082554,0.91745
0,-0.1072,0.8928
0,-0.1072,0.8928
0,-0.28994,0.71006
0,0,1
0,-0.22776,0.77224
0,-0.28994,0.71006
0,0.15148,0.84852
0,0,1
0,-0.1072,0.8928
0,0,1
0,-0.28994,0.71006
0,0,1
0,0.22657,0.77343
0,-0.10888,0.89112
0,0,1
0,0.17185,0.82815
0,-0.22877,0.77123
0,-0.28994,0.71006
0,0,1
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
-0.10876,0,0.89124
0,0,1
0,0,1
0,0,1
0,-0.10888,0.89112
0,0,1
0,0,1
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.28994,0.71006
0,-0.28994,0.71006
0,0,1
0,0,1
0,-0.28994,0.71006
0,-0.22877,0.77123
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.098212,0.90179
0,0,1
0,0,1
0,0,1
0,-0.090317,0.90968
-0.08482,0,0.91518
0,-0.28994,0.71006
0,-0.28994,0.71006
0,0,1
0,0,1
0,-0.22877,0.77123
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
-0.15552,0,0.84448
0,0,1
0,0,1
0,-0.28994,0.71006
0,0,1
0,0,1
0,0.094393,0.90561
0,0,1
0,0,1
0,-0.1072,0.8928
0,0,1
0,-0.1072,0.8928
0,-0.22877,0.77123
0,-0.28994,0.71006
0,0,1
0,0,1
0,-0.10888,0.89112
0,0,1
0,0,1
0,-0.1072,0.8928
0,-0.12929,0.87071
0,-0.25336,0.74664
0,0,1
0,-0.22877,0.77123
0.20339,0.14438,0.65223
0,0.18084,0.81916
0.10369,0,0.89631
0,0,1
0,0,1
0,0.1006,0.8994
0,0,1
0,-0.28994,0.71006
0,-0.28994,0.71006
0,0,1
0,0,1
0,-0.087263,0.91274
0,-0.10888,0.89112
0,0,1
0,0,1
0,0,1
0,0.32574,0.67426
0,0,1
0,0,1
-0.08361,0,0.91639
-0.095429,-0.23062,0.67395
0,0,1
0,0.089887,0.91011
0,0.10234,0.89766
-0.13602,0,0.86398
0,-0.12114,0.87886
-0.087618,0,0.91238
-0.097432,0,0.90257
0,0,1
0,0,1
0,-0.10888,0.89112
0,0.42061,0.57939
0,0,1
0,0.1934,0.8066
0,0,1
0,0,1
0,0,1
0,0.38113,0.61887
0,0,1
0,-0.11099,0.88901
0.086978,0,0.91302
0.28122,0.12703,0.59175
0.10298,0,0.89702
0,0,1
0,0.29168,0.70832
0,0,1
0,0,1
-0.1568,-0.11604,0.72716
0,0,1
0,0.09918,0.90082
0.20227,0,0.79773
0,0,1
-0.18684,0,0.81316
0,0,1
0,0,1
0,0,1
0,0,1
0.13139,0.14861,0.72
0,0,1
0,0,1
0,0,1
0,0,1
0,0.088869,0.91113
0,0,1
0,0,1
0,0,1
0,0,1
0.14277,0.10265,0.75458
0,0,1
0,0,1
0,-0.22877,0.77123
0,0.19847,0.80153
0,0,1
0,0.22624,0.77376
-0.15393,0,0.84607
0,0.11324,0.88676
0,0.28253,0.71747
0,0.094985,0.90502
0,0.21568,0.78432
0,-0.1081,0.8919
-0.099398,0,0.9006
-0.06514,0.31222,0.62264
0,0,1
0,0,1
0,0,1
0,0,1
0,-0.1072,0.8928
0,0,1
0.069165,0.26418,0.66666
-0.23772,0,0.76228
0,0.088065,0.91194
0,0.15571,0.84429
0,0,1
0,0,1
-0.23666,0,0.76334
0,0.19223,0.80777
0,0,1
0,0,1
0,-0.10888,0.89112
0,0,1
0,0,1
-0.12397,0,0.87603
-0.10782,0,0.89218
0,0,1
0,0,1
0,0,1
0,0.087639,0.91236
-0.10296,0,0.89704
0.36606,0,0.63394
0,-0.28994,0.71006
0,-0.28994,0.71006
0.1046,0.22849,0.66692
-0.15858,0,0.84142
0,-0.082323,0.91768
0,0.26677,0.73323
0,0,1
-0.12461,0.09655,0.77884
-0.16593,0,0.83407
0,0,1
0,0.10534,0.89466
-0.20009,0,0.79991
0,0,1
0,0.17668,0.82332
0,0,1
0,0.27907,0.72093
0.10175,0,0.89825
0,0,1
0,0,1
0,0,1
0,0,1
0,0.11481,0.88519
0,0,1
0,0.13585,0.86415
0,0,1
-0.096034,0,0.90397
0,0,1
0,-0.31808,0.68192
0,0.12209,0.87791
0,0,1
0,0.086129,0.91387
0,0.12647,0.87353
-0.33862,0,0.66138
-0.085385,0,0.91462
-0.084568,0,0.91543
0,0,1
0.083052,0,0.91695
0,0,1
-0.16654,-0.19756,0.63591
0,0,1
0,-0.32237,0.67763
0,0.24523,0.75477
0.12787,-0.34894,0.52319
0,0,1
0,0,1
0.15931,0.2066,0.63409
0,0,1
0,0,1
0,0,1
0.070383,0.2036,0.72602
0,0,1
0,-0.28994,0.71006
-0.17891,0.11379,0.70729
0,0,1
0.12612,0.10595,0.76793
0,0,1
0,0,1
0,0,1
0,0.11227,0.88773
0,0,1
-0.098064,0.094979,0.80696
0.11876,0,0.88124
-0.10876,0,0.89124
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
-0.09825,0,0.90175
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.080727,0.082019,0.83725
0,0,1
0,-0.21618,0.78382
0,0,1
0,-0.26046,0.73954
0,-0.28994,0.71006
-0.21732,0,0.78268
0,-0.4193,0.5807
0,0.089781,0.91022
0,0,1
0,0,1
0,0.10825,0.89175
0,0,1
0,0,1
-0.081087,0.23261,0.68631
0,0,1
0.1473,0.12636,0.72634
0,0.12905,0.87095
0.12134,0,0.87866
0,0,1
0,0,1
-0.09535,0,0.90465
0,0,1
-0.15236,0,0.84764
0,0.10962,0.89038
0,0,1
0,0,1
0,0,1
0,0,1
0,0.1358,0.8642
0,0,1
-0.2685,0,0.7315
0,0,1
-0.10884,0,0.89116
0,0.2789,0.7211
0,0.085269,0.91473
0,0.13567,0.86433
0,0,1
0,0,1
0,-0.28994,0.71006
0,0.33974,0.66026
0,0,1
0,-0.10888,0.89112
0,0,1
0,-0.14345,0.85655
0,0,1
0,0.33861,0.66139
0,0,1
0,0.2667,0.7333
0,0.12336,0.87664
-0.23694,-0.21567,0.54739
0,0,1
0,0,1
0,0,1
-0.2864,0,0.7136
0,0,1
0,0,1
0,0,1
0,0,1
-0.091378,0,0.90862
0,0,1
0,0,1
0,-0.28994,0.71006
0,0,1
0,0,1
0,0,1
0,-0.30003,0.69997
0,0,1
0,-0.28994,0.71006
0,0,1
0,0,1
0,-0.2458,0.7542
0,0,1
0,0,1
0,0.26208,0.73792
0.16343,0.18319,0.65337
0,0.10011,0.89989
0.19986,0,0.80014
-0.18759,0,0.81241
0,0,1
0,0,1
0,-0.090317,0.90968
0,-0.28994,0.71006
0,-0.19185,0.80815
0,0.24855,0.75145
0,0,1
0.17454,0,0.82546
0.07589,0.13919,0.78492
0,-0.28994,0.71006
0,-0.28994,0.71006
0,-0.28994,0.71006
0,0,1
0,0,1
-0.08977,0,0.91023
0,-0.22877,0.77123
0,-0.11509,0.88491
-0.10537,0,0.89463
0,0,1
0,-0.28994,0.71006
0,0,1
0,0,1
0,-0.12929,0.87071
0,-0.29454,0.70546
-0.095932,0,0.90407
0,0,1
0,0.18305,0.81695
0,0,1
-0.329,0,0.671
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0.27783,0.72217
0,0,1
0,-0.28994,0.71006
0,0,1
0,0.26999,0.73001
0,0,1
0,0,1
0,0,1
0,0,1
-0.16436,-0.098727,0.73691
0,0,1
0,0.20082,0.79918
0,-0.089041,0.91096
0,0,1
0,-0.14168,0.85832
0,0,1
0,0,1
0,0.11282,0.88718
0,0,1
0,0,1
0,-0.28994,0.71006
-0.14251,0,0.85749
0,0,1
-0.15855,0,0.84145
-0.1393,0,0.8607
-0.13521,0.13,0.73479
0,0,1
0,0,1
0,-0.28994,0.71006
0,0,1
0.19554,0.10213,0.70233
0,-0.14237,0.85763
0,0.14121,0.85879
0,0,1
0,0,1
0,0.10893,0.89107
-0.2358,0,0.7642
0,0.17827,0.82173
0,0,1
-0.10663,0,0.89337
0,0.17351,0.82649
